in s,C1 in V
-5.961312E-04,9.58984E-03
-5.961264E-04,4.70703E-03
-5.961216E-04,9.58984E-03
-5.961168E-04,-9.94141E-03
-5.961120E-04,-1.75781E-04
-5.961072E-04,-1.75781E-04
-5.961024E-04,4.70703E-03
-5.960976E-04,-1.48242E-02
-5.960928E-04,1.44727E-02
-5.960880E-04,1.44727E-02
-5.960832E-04,-5.05859E-03
-5.960784E-04,-1.48242E-02
-5.960736E-04,-1.75781E-04
-5.960688E-04,1.44727E-02
-5.960640E-04,9.58984E-03
-5.960592E-04,4.70703E-03
-5.960544E-04,9.58984E-03
-5.960496E-04,9.58984E-03
-5.960448E-04,1.44727E-02
-5.960400E-04,4.70703E-03
-5.960352E-04,-1.75781E-04
-5.960304E-04,2.42383E-02
-5.960256E-04,4.70703E-03
-5.960208E-04,4.70703E-03
-5.960160E-04,-1.75781E-04
-5.960112E-04,-1.75781E-04
-5.960064E-04,-5.05859E-03
-5.960016E-04,-9.94141E-03
-5.959968E-04,-1.75781E-04
-5.959920E-04,9.58984E-03
-5.959872E-04,9.58984E-03
-5.959824E-04,-9.94141E-03
-5.959776E-04,-1.75781E-04
-5.959728E-04,-1.75781E-04
-5.959680E-04,-1.75781E-04
-5.959632E-04,-5.05859E-03
-5.959584E-04,-9.94141E-03
-5.959536E-04,-1.75781E-04
-5.959488E-04,-2.45898E-02
-5.959440E-04,-5.05859E-03
-5.959392E-04,1.44727E-02
-5.959344E-04,1.44727E-02
-5.959296E-04,-1.75781E-04
-5.959248E-04,4.70703E-03
-5.959200E-04,-1.75781E-04
-5.959152E-04,9.58984E-03
-5.959104E-04,4.70703E-03
-5.959056E-04,9.58984E-03
-5.959008E-04,1.44727E-02
-5.958960E-04,-1.75781E-04
-5.958912E-04,1.93555E-02
-5.958864E-04,-1.75781E-04
-5.958816E-04,-1.75781E-04
-5.958768E-04,4.70703E-03
-5.958720E-04,-5.05859E-03
-5.958672E-04,-1.75781E-04
-5.958624E-04,4.70703E-03
-5.958576E-04,4.70703E-03
-5.958528E-04,-9.94141E-03
-5.958480E-04,-1.48242E-02
-5.958432E-04,4.70703E-03
