in s,C1 in V
1.546441952E-01,-8.37402E-01
1.546442000E-01,-8.27637E-01
1.546442048E-01,-8.27637E-01
1.546442096E-01,-8.42285E-01
1.546442144E-01,-8.42285E-01
1.546442192E-01,-8.37402E-01
1.546442240E-01,-8.47168E-01
1.546442288E-01,-8.52051E-01
1.546442336E-01,-8.42285E-01
1.546442384E-01,-8.37402E-01
1.546442432E-01,-8.52051E-01
1.546442480E-01,-8.37402E-01
1.546442528E-01,-8.32520E-01
1.546442576E-01,-8.37402E-01
1.546442624E-01,-8.32520E-01
1.546442672E-01,-8.37402E-01
1.546442720E-01,-8.37402E-01
1.546442768E-01,-8.42285E-01
1.546442816E-01,-8.42285E-01
1.546442864E-01,-8.47168E-01
1.546442912E-01,-8.37402E-01
1.546442960E-01,-8.37402E-01
1.546443008E-01,-8.42285E-01
1.546443056E-01,-8.42285E-01
1.546443104E-01,-8.47168E-01
