in s,C1 in V
-1.387232E-04,-4.78516E-03
-1.387184E-04,-9.66797E-03
-1.387136E-04,9.76563E-05
-1.387088E-04,-1.45508E-02
-1.387040E-04,-1.45508E-02
-1.386992E-04,-4.78516E-03
-1.386944E-04,4.98047E-03
-1.386896E-04,-4.78516E-03
-1.386848E-04,1.47461E-02
-1.386800E-04,-9.66797E-03
-1.386752E-04,-9.66797E-03
-1.386704E-04,-4.78516E-03
-1.386656E-04,9.76563E-05
-1.386608E-04,-1.45508E-02
-1.386560E-04,-4.78516E-03
-1.386512E-04,-1.45508E-02
-1.386464E-04,9.76563E-05
-1.386416E-04,9.76563E-05
-1.386368E-04,9.86328E-03
-1.386320E-04,-4.78516E-03
-1.386272E-04,-4.78516E-03
-1.386224E-04,9.76563E-05
-1.386176E-04,9.76563E-05
-1.386128E-04,-4.78516E-03
-1.386080E-04,4.98047E-03
-1.386032E-04,-1.45508E-02
-1.385984E-04,-1.45508E-02
-1.385936E-04,-9.66797E-03
-1.385888E-04,-1.45508E-02
-1.385840E-04,9.76563E-05
-1.385792E-04,9.76563E-05
-1.385744E-04,-4.78516E-03
-1.385696E-04,-1.45508E-02
-1.385648E-04,9.76563E-05
-1.385600E-04,-4.78516E-03
-1.385552E-04,-1.94336E-02
-1.385504E-04,-1.45508E-02
-1.385456E-04,-1.45508E-02
-1.385408E-04,-1.45508E-02
-1.385360E-04,-1.45508E-02
-1.385312E-04,9.76563E-05
-1.385264E-04,4.98047E-03
-1.385216E-04,-1.45508E-02
-1.385168E-04,9.76563E-05
-1.385120E-04,9.76563E-05
-1.385072E-04,9.76563E-05
-1.385024E-04,-1.45508E-02
-1.384976E-04,-9.66797E-03
-1.384928E-04,4.98047E-03
-1.384880E-04,-9.66797E-03
-1.384832E-04,4.98047E-03
-1.384784E-04,-9.66797E-03
-1.384736E-04,-9.66797E-03
-1.384688E-04,-9.66797E-03
-1.384640E-04,9.76563E-05
-1.384592E-04,9.86328E-03
-1.384544E-04,-9.66797E-03
-1.384496E-04,-9.66797E-03
-1.384448E-04,9.76563E-05
-1.384400E-04,-9.66797E-03
-1.384352E-04,-1.45508E-02
-1.384304E-04,1.47461E-02
-1.384256E-04,9.76563E-05
-1.384208E-04,-1.45508E-02
-1.384160E-04,9.76563E-05
-1.384112E-04,-1.45508E-02
-1.384064E-04,-1.45508E-02
-1.384016E-04,4.98047E-03
-1.383968E-04,-4.78516E-03
-1.383920E-04,9.76563E-05
-1.383872E-04,-1.45508E-02
-1.383824E-04,-9.66797E-03
-1.383776E-04,-1.45508E-02
-1.383728E-04,9.76563E-05
-1.383680E-04,9.76563E-05
-1.383632E-04,9.76563E-05
-1.383584E-04,9.76563E-05
-1.383536E-04,9.76563E-05
-1.383488E-04,-4.78516E-03
-1.383440E-04,9.76563E-05
-1.383392E-04,-4.78516E-03
-1.383344E-04,-1.45508E-02
-1.383296E-04,-1.45508E-02
-1.383248E-04,-1.94336E-02
-1.383200E-04,9.86328E-03
-1.383152E-04,9.76563E-05
-1.383104E-04,9.76563E-05
-1.383056E-04,-1.94336E-02
-1.383008E-04,-4.78516E-03
-1.382960E-04,-1.45508E-02
-1.382912E-04,-9.66797E-03
-1.382864E-04,-9.66797E-03
-1.382816E-04,-1.45508E-02
-1.382768E-04,9.76563E-05
-1.382720E-04,-1.45508E-02
-1.382672E-04,-1.45508E-02
-1.382624E-04,-9.66797E-03
-1.382576E-04,-4.78516E-03
-1.382528E-04,9.76563E-05
-1.382480E-04,-9.66797E-03
-1.382432E-04,-1.45508E-02
-1.382384E-04,9.76563E-05
-1.382336E-04,9.76563E-05
-1.382288E-04,9.76563E-05
-1.382240E-04,4.98047E-03
-1.382192E-04,9.76563E-05
-1.382144E-04,9.76563E-05
-1.382096E-04,-4.78516E-03
-1.382048E-04,-9.66797E-03
-1.382000E-04,-4.78516E-03
-1.381952E-04,9.76563E-05
-1.381904E-04,-1.45508E-02
-1.381856E-04,-1.45508E-02
-1.381808E-04,-4.78516E-03
-1.381760E-04,-1.45508E-02
-1.381712E-04,9.76563E-05
-1.381664E-04,-1.45508E-02
-1.381616E-04,-1.45508E-02
-1.381568E-04,-1.45508E-02
-1.381520E-04,-4.78516E-03
-1.381472E-04,-9.66797E-03
-1.381424E-04,9.76563E-05
-1.381376E-04,-9.66797E-03
-1.381328E-04,9.76563E-05
-1.381280E-04,4.98047E-03
-1.381232E-04,-1.45508E-02
-1.381184E-04,-1.45508E-02
-1.381136E-04,9.76563E-05
-1.381088E-04,-1.45508E-02
-1.381040E-04,9.76563E-05
-1.380992E-04,4.98047E-03
-1.380944E-04,4.98047E-03
-1.380896E-04,-1.45508E-02
-1.380848E-04,9.76563E-05
-1.380800E-04,-4.78516E-03
-1.380752E-04,-4.78516E-03
-1.380704E-04,-1.94336E-02
-1.380656E-04,-9.66797E-03
-1.380608E-04,-1.45508E-02
-1.380560E-04,-4.78516E-03
-1.380512E-04,-1.45508E-02
-1.380464E-04,-4.78516E-03
-1.380416E-04,-1.45508E-02
-1.380368E-04,-4.78516E-03
-1.380320E-04,-9.66797E-03
-1.380272E-04,9.76563E-05
-1.380224E-04,-4.78516E-03
-1.380176E-04,-9.66797E-03
-1.380128E-04,9.76563E-05
-1.380080E-04,9.76563E-05
-1.380032E-04,-1.45508E-02
-1.379984E-04,-1.45508E-02
-1.379936E-04,-9.66797E-03
-1.379888E-04,9.76563E-05
-1.379840E-04,9.76563E-05
-1.379792E-04,-4.78516E-03
-1.379744E-04,-9.66797E-03
-1.379696E-04,-9.66797E-03
-1.379648E-04,-9.66797E-03
-1.379600E-04,9.76563E-05
-1.379552E-04,-9.66797E-03
-1.379504E-04,-1.94336E-02
-1.379456E-04,-9.66797E-03
-1.379408E-04,-9.66797E-03
-1.379360E-04,4.98047E-03
-1.379312E-04,4.98047E-03
-1.379264E-04,-4.78516E-03
-1.379216E-04,9.76563E-05
-1.379168E-04,-1.45508E-02
-1.379120E-04,9.76563E-05
-1.379072E-04,-4.78516E-03
-1.379024E-04,9.76563E-05
-1.378976E-04,-4.78516E-03
-1.378928E-04,-1.45508E-02
-1.378880E-04,9.86328E-03
-1.378832E-04,-9.66797E-03
-1.378784E-04,9.86328E-03
-1.378736E-04,-1.94336E-02
-1.378688E-04,-9.66797E-03
-1.378640E-04,-9.66797E-03
-1.378592E-04,9.76563E-05
-1.378544E-04,9.76563E-05
-1.378496E-04,-4.78516E-03
-1.378448E-04,4.98047E-03
-1.378400E-04,-9.66797E-03
-1.378352E-04,-4.78516E-03
-1.378304E-04,4.98047E-03
-1.378256E-04,9.76563E-05
-1.378208E-04,-4.78516E-03
-1.378160E-04,-1.45508E-02
-1.378112E-04,-1.45508E-02
-1.378064E-04,-9.66797E-03
-1.378016E-04,9.76563E-05
-1.377968E-04,-1.45508E-02
-1.377920E-04,-9.66797E-03
-1.377872E-04,-9.66797E-03
-1.377824E-04,4.98047E-03
-1.377776E-04,-9.66797E-03
-1.377728E-04,-4.78516E-03
-1.377680E-04,-2.43164E-02
-1.377632E-04,9.76563E-05
-1.377584E-04,9.76563E-05
-1.377536E-04,-1.45508E-02
-1.377488E-04,9.76563E-05
-1.377440E-04,-1.94336E-02
-1.377392E-04,9.76563E-05
-1.377344E-04,9.76563E-05
-1.377296E-04,-9.66797E-03
-1.377248E-04,-1.45508E-02
-1.377200E-04,-4.78516E-03
-1.377152E-04,9.76563E-05
-1.377104E-04,-4.78516E-03
-1.377056E-04,9.86328E-03
-1.377008E-04,9.76563E-05
-1.376960E-04,-4.78516E-03
-1.376912E-04,-9.66797E-03
-1.376864E-04,9.76563E-05
-1.376816E-04,-1.45508E-02
-1.376768E-04,9.76563E-05
-1.376720E-04,-1.45508E-02
-1.376672E-04,4.98047E-03
-1.376624E-04,-4.78516E-03
-1.376576E-04,9.86328E-03
-1.376528E-04,-4.78516E-03
-1.376480E-04,-4.78516E-03
-1.376432E-04,-1.45508E-02
-1.376384E-04,-4.78516E-03
-1.376336E-04,9.76563E-05
-1.376288E-04,9.76563E-05
-1.376240E-04,9.76563E-05
-1.376192E-04,9.76563E-05
-1.376144E-04,9.76563E-05
-1.376096E-04,9.76563E-05
-1.376048E-04,-4.78516E-03
-1.376000E-04,-4.78516E-03
-1.375952E-04,-4.78516E-03
-1.375904E-04,9.76563E-05
-1.375856E-04,9.76563E-05
-1.375808E-04,1.47461E-02
-1.375760E-04,-9.66797E-03
-1.375712E-04,-4.78516E-03
-1.375664E-04,9.76563E-05
-1.375616E-04,9.76563E-05
-1.375568E-04,-1.94336E-02
-1.375520E-04,-1.45508E-02
-1.375472E-04,-4.78516E-03
-1.375424E-04,-1.45508E-02
-1.375376E-04,9.76563E-05
-1.375328E-04,-1.45508E-02
-1.375280E-04,-1.45508E-02
-1.375232E-04,-9.66797E-03
-1.375184E-04,-4.78516E-03
-1.375136E-04,9.76563E-05
-1.375088E-04,1.47461E-02
-1.375040E-04,9.76563E-05
-1.374992E-04,-4.78516E-03
-1.374944E-04,4.98047E-03
-1.374896E-04,9.86328E-03
-1.374848E-04,-4.78516E-03
-1.374800E-04,9.76563E-05
-1.374752E-04,-4.78516E-03
-1.374704E-04,4.98047E-03
-1.374656E-04,9.76563E-05
-1.374608E-04,-4.78516E-03
-1.374560E-04,9.76563E-05
-1.374512E-04,-9.66797E-03
