tau = 1min

t(10^-1 s) Temperature(˚C)
0 	 48.860705 
 1 	 48.485417 
 2 	 48.485417 
 3 	 48.894823 
 4 	 48.536593 
 5 	 48.553652 
 6 	 48.519534 
 7 	 48.536593 
 8 	 48.928940 
 9 	 48.860705 
 10 	 48.928940 
 11 	 48.843647 
 12 	 48.877764 
 13 	 48.570710 
 14 	 48.928940 
 15 	 48.519534 
 16 	 48.860705 
 17 	 48.570710 
 18 	 48.536593 
 19 	 48.570710 
 20 	 48.570710 
 21 	 48.911881 
 22 	 48.877764 
 23 	 48.980115 
 24 	 48.980115 
 25 	 48.553652 
 26 	 48.553652 
 27 	 48.553652 
 28 	 48.928940 
 29 	 48.570710 
 30 	 48.894823 
 31 	 48.604827 
 32 	 48.997174 
 33 	 48.604827 
 34 	 48.980115 
 35 	 48.621886 
 36 	 48.604827 
 37 	 48.997174 
 38 	 48.638944 
 39 	 48.638944 
 40 	 48.980115 
 41 	 48.638944 
 42 	 48.980115 
 43 	 48.673061 
 44 	 49.014232 
 45 	 49.031291 
 46 	 48.997174 
 47 	 48.656003 
 48 	 48.945998 
 49 	 48.621886 
 50 	 48.656003 
 51 	 48.656003 
 52 	 48.673061 
 53 	 48.656003 
 54 	 49.099525 
 55 	 48.707179 
 56 	 49.031291 
 57 	 48.673061 
 58 	 48.997174 
 59 	 48.707179 
 60 	 48.690120 
 61 	 49.133642 
 62 	 49.065408 
 63 	 49.014232 
 64 	 49.031291 
 65 	 49.014232 
 66 	 48.741296 
 67 	 49.133642 
 68 	 49.048349 
 69 	 48.690120 
 70 	 49.082467 
 71 	 48.724237 
 72 	 49.082467 
 73 	 48.724237 
 74 	 48.707179 
 75 	 48.741296 
 76 	 49.065408 
 77 	 49.065408 
 78 	 49.133642 
 79 	 49.082467 
 80 	 49.150701 
 81 	 49.014232 
 82 	 48.724237 
 83 	 49.167759 
 84 	 49.099525 
 85 	 48.758354 
 86 	 49.116584 
 87 	 49.184818 
 88 	 48.758354 
 89 	 49.150701 
 90 	 48.758354 
 91 	 48.758354 
 92 	 49.133642 
 93 	 49.082467 
 94 	 49.133642 
 95 	 48.809530 
 96 	 49.116584 
 97 	 49.150701 
 98 	 48.758354 
 99 	 48.775413 
 100 	 48.792471 
 101 	 49.116584 
 102 	 48.775413 
 103 	 49.150701 
 104 	 48.792471 
 105 	 49.133642 
 106 	 49.150701 
 107 	 49.116584 
 108 	 48.826588 
 109 	 48.792471 
 110 	 48.809530 
 111 	 49.235993 
 112 	 48.775413 
 113 	 48.809530 
 114 	 49.116584 
 115 	 48.809530 
 116 	 49.201876 
 117 	 49.150701 
 118 	 48.826588 
 119 	 48.809530 
 120 	 49.218935 
 121 	 49.116584 
 122 	 49.167759 
 123 	 49.270111 
 124 	 48.826588 
 125 	 48.860705 
 126 	 49.150701 
 127 	 49.150701 
 128 	 48.843647 
 129 	 48.792471 
 130 	 48.843647 
 131 	 48.809530 
 132 	 49.235993 
 133 	 48.843647 
 134 	 48.826588 
 135 	 49.133642 
 136 	 49.218935 
 137 	 48.843647 
 138 	 49.167759 
 139 	 48.826588 
 140 	 49.201876 
 141 	 48.877764 
 142 	 48.826588 
 143 	 49.218935 
 144 	 48.860705 
 145 	 49.167759 
 146 	 48.843647 
 147 	 48.826588 
 148 	 49.150701 
 149 	 48.809530 
 150 	 48.826588 
 151 	 48.809530 
 152 	 48.843647 
 153 	 49.270111 
 154 	 48.843647 
 155 	 49.218935 
 156 	 48.860705 
 157 	 49.235993 
 158 	 48.843647 
 159 	 48.809530 
 160 	 49.065408 
 161 	 48.843647 
 162 	 48.843647 
 163 	 49.167759 
 164 	 48.826588 
 165 	 49.201876 
 166 	 49.235993 
 167 	 48.843647 
 168 	 49.184818 
 169 	 48.826588 
 170 	 48.843647 
 171 	 48.826588 
 172 	 48.843647 
 173 	 48.860705 
 174 	 48.809530 
 175 	 48.877764 
 176 	 49.167759 
 177 	 49.235993 
 178 	 49.150701 
 179 	 49.201876 
 180 	 49.201876 
 181 	 48.860705 
 182 	 49.218935 
 183 	 48.894823 
 184 	 49.218935 
 185 	 48.826588 
 186 	 48.792471 
 187 	 48.843647 
 188 	 49.133642 
 189 	 48.826588 
 190 	 49.133642 
 191 	 48.809530 
 192 	 49.235993 
 193 	 48.860705 
 194 	 48.809530 
 195 	 48.826588 
 196 	 48.860705 
 197 	 48.843647 
 198 	 48.877764 
 199 	 48.826588 
 200 	 48.826588 
 201 	 48.809530 
 202 	 48.809530 
 203 	 49.270111 
 204 	 49.133642 
 205 	 48.843647 
 206 	 49.184818 
 207 	 48.792471 
 208 	 49.218935 
 209 	 49.133642 
 210 	 49.116584 
 211 	 48.843647 
 212 	 48.758354 
 213 	 49.201876 
 214 	 48.809530 
 215 	 48.809530 
 216 	 48.826588 
 217 	 49.304228 
 218 	 49.184818 
 219 	 49.201876 
 220 	 49.167759 
 221 	 48.775413 
 222 	 49.082467 
 223 	 48.775413 
 224 	 48.758354 
 225 	 49.099525 
 226 	 49.099525 
 227 	 49.099525 
 228 	 48.758354 
 229 	 48.758354 
 230 	 48.758354 
 231 	 48.758354 
 232 	 48.758354 
 233 	 48.741296 
 234 	 48.775413 
 235 	 49.082467 
 236 	 48.724237 
 237 	 49.133642 
 238 	 48.724237 
 239 	 49.133642 
 240 	 48.758354 
 241 	 48.741296 
 242 	 48.758354 
 243 	 48.724237 
 244 	 49.133642 
 245 	 49.150701 
 246 	 49.167759 
 247 	 49.048349 
 248 	 48.741296 
 249 	 48.690120 
 250 	 49.048349 
 251 	 49.048349 
 252 	 48.673061 
 253 	 49.116584 
 254 	 48.707179 
 255 	 49.031291 
 256 	 48.707179 
 257 	 49.099525 
 258 	 48.980115 
 259 	 48.673061 
 260 	 49.014232 
 261 	 48.673061 
 262 	 48.673061 
 263 	 48.673061 
 264 	 49.014232 
 265 	 49.048349 
 266 	 48.997174 
 267 	 48.980115 
 268 	 48.621886 
 269 	 48.673061 
 270 	 48.997174 
 271 	 49.031291 
 272 	 49.031291 
 273 	 49.048349 
 274 	 48.656003 
 275 	 48.604827 
 276 	 48.656003 
 277 	 48.656003 
 278 	 48.980115 
 279 	 48.604827 
 280 	 48.945998 
 281 	 48.621886 
 282 	 48.911881 
 283 	 48.621886 
 284 	 48.724237 
 285 	 48.621886 
 286 	 48.945998 
 287 	 48.621886 
 288 	 48.604827 
 289 	 48.587769 
 290 	 48.997174 
 291 	 48.587769 
 292 	 48.963057 
 293 	 48.980115 
 294 	 48.604827 
 295 	 48.570710 
 296 	 48.604827 
 297 	 49.133642 
 298 	 48.945998 
 299 	 48.980115 
 300 	 48.587769 
 301 	 48.928940 
 302 	 48.911881 
 303 	 48.911881 
 304 	 49.099525 
 305 	 48.877764 
 306 	 48.997174 
 307 	 48.536593 
 308 	 48.502476 
 309 	 48.570710 
 310 	 49.133642 
 311 	 48.536593 
 312 	 48.519534 
 313 	 48.911881 
 314 	 48.894823 
 315 	 48.843647 
 316 	 48.877764 
 317 	 48.877764 
 318 	 48.826588 
 319 	 48.877764 
 320 	 48.502476 
 321 	 48.502476 
 322 	 48.519534 
 323 	 48.519534 
 324 	 48.485417 
 325 	 48.536593 
 326 	 48.911881 
 327 	 48.792471 
 328 	 48.911881 
 329 	 48.502476 
 330 	 48.485417 
 331 	 48.485417 
 332 	 48.877764 
 333 	 48.468359 
 334 	 48.877764 
 335 	 48.502476 
 336 	 48.928940 
 337 	 48.451300 
 338 	 48.451300 
 339 	 48.502476 
 340 	 48.980115 
 341 	 48.775413 
 342 	 48.451300 
 343 	 48.451300 
 344 	 48.434242 
 345 	 48.826588 
 346 	 48.775413 
 347 	 48.417183 
 348 	 48.656003 
 349 	 48.451300 
 350 	 48.451300 
 351 	 48.826588 
 352 	 48.434242 
 353 	 48.826588 
 354 	 48.775413 
 355 	 48.417183 
 356 	 48.758354 
 357 	 48.400125 
 358 	 48.843647 
 359 	 48.400125 
 360 	 48.741296 
 361 	 48.400125 
 362 	 48.809530 
 363 	 48.741296 
 364 	 48.724237 
 365 	 48.366008 
 366 	 48.792471 
 367 	 48.775413 
 368 	 48.383066 
 369 	 48.366008 
 370 	 48.400125 
 371 	 48.707179 
 372 	 48.383066 
 373 	 48.366008 
 374 	 48.707179 
 375 	 48.724237 
 376 	 48.366008 
 377 	 48.366008 
 378 	 48.724237 
 379 	 48.758354 
 380 	 48.673061 
 381 	 48.366008 
 382 	 48.366008 
 383 	 48.348949 
 384 	 48.366008 
 385 	 48.758354 
 386 	 48.775413 
 387 	 48.724237 
 388 	 48.348949 
 389 	 48.758354 
 390 	 48.656003 
 391 	 48.314832 
 392 	 48.331890 
 393 	 48.348949 
 394 	 48.331890 
 395 	 48.348949 
 396 	 48.348949 
 397 	 48.331890 
 398 	 48.758354 
 399 	 48.297773 
 400 	 48.741296 
 401 	 48.348949 
 402 	 48.331890 
 403 	 48.690120 
 404 	 48.331890 
 405 	 48.621886 
 406 	 48.741296 
 407 	 48.331890 
 408 	 48.314832 
 409 	 48.314832 
 410 	 48.348949 
 411 	 48.656003 
 412 	 48.707179 
 413 	 48.724237 
 414 	 48.707179 
 415 	 48.724237 
 416 	 48.707179 
 417 	 48.331890 
 418 	 48.724237 
 419 	 48.297773 
 420 	 48.587769 
 421 	 48.690120 
 422 	 48.690120 
 423 	 48.314832 
 424 	 48.656003 
 425 	 48.331890 
 426 	 48.297773 
 427 	 48.314832 
 428 	 48.297773 
 429 	 48.638944 
 430 	 48.673061 
 431 	 48.280715 
 432 	 48.707179 
 433 	 48.280715 
 434 	 48.297773 
 435 	 48.314832 
 436 	 48.707179 
 437 	 48.673061 
 438 	 48.297773 
 439 	 48.741296 
 440 	 48.604827 
 441 	 48.348949 
 442 	 48.331890 
 443 	 48.314832 
 444 	 48.314832 
 445 	 48.314832 
 446 	 48.297773 
 447 	 48.741296 
 448 	 48.656003 
 449 	 48.331890 
 450 	 48.314832 
 451 	 48.331890 
 452 	 48.314832 
 453 	 48.314832 
 454 	 48.673061 
 455 	 48.314832 
 456 	 48.621886 
 457 	 48.621886 
 458 	 48.348949 
 459 	 48.314832 
 460 	 48.314832 
 461 	 48.331890 
 462 	 48.331890 
 463 	 48.758354 
 464 	 48.331890 
 465 	 48.331890 
 466 	 48.366008 
 467 	 48.331890 
 468 	 48.314832 
 469 	 48.638944 
 470 	 48.331890 
 471 	 48.690120 
 472 	 48.331890 
 473 	 48.314832 
 474 	 48.331890 
 475 	 48.758354 
 476 	 48.297773 
 477 	 48.348949 
 478 	 48.707179 
 479 	 48.656003 
 480 	 48.297773 
 481 	 48.331890 
 482 	 48.348949 
 483 	 48.690120 
 484 	 48.656003 
 485 	 48.348949 
 486 	 48.758354 
 487 	 48.366008 
 488 	 48.348949 
 489 	 48.348949 
 490 	 48.724237 
 491 	 48.383066 
 492 	 48.366008 
