in s,C2 in V
-5.197360E-05,-2.30078E-02
-5.196880E-05,-2.30078E-02
-5.196400E-05,-3.47656E-03
-5.195920E-05,-2.30078E-02
-5.195440E-05,6.28906E-03
-5.194960E-05,-3.47656E-03
-5.194480E-05,-2.30078E-02
-5.194000E-05,-3.47656E-03
-5.193520E-05,-3.47656E-03
-5.193040E-05,-3.47656E-03
-5.192560E-05,-2.30078E-02
-5.192080E-05,-1.32422E-02
-5.191600E-05,-1.32422E-02
-5.191120E-05,-1.32422E-02
-5.190640E-05,-1.32422E-02
-5.190160E-05,6.28906E-03
-5.189680E-05,-3.47656E-03
-5.189200E-05,-2.30078E-02
-5.188720E-05,-1.32422E-02
-5.188240E-05,-4.25391E-02
-5.187760E-05,-1.32422E-02
-5.187280E-05,-2.30078E-02
-5.186800E-05,-1.32422E-02
-5.186320E-05,-2.30078E-02
-5.185840E-05,6.28906E-03
-5.185360E-05,-3.47656E-03
-5.184880E-05,-3.27734E-02
-5.184400E-05,-3.47656E-03
-5.183920E-05,-1.32422E-02
-5.183440E-05,-1.32422E-02
-5.182960E-05,-1.32422E-02
-5.182480E-05,-2.30078E-02
-5.182000E-05,-3.47656E-03
-5.181520E-05,-1.32422E-02
-5.181040E-05,-1.32422E-02
-5.180560E-05,-1.32422E-02
-5.180080E-05,-5.23047E-02
-5.179600E-05,-3.47656E-03
-5.179120E-05,-1.32422E-02
-5.178640E-05,-3.27734E-02
-5.178160E-05,-1.32422E-02
-5.177680E-05,-1.32422E-02
-5.177200E-05,-3.47656E-03
-5.176720E-05,-1.32422E-02
-5.176240E-05,-3.47656E-03
-5.175760E-05,-3.47656E-03
-5.175280E-05,-2.30078E-02
-5.174800E-05,-3.27734E-02
-5.174320E-05,-3.47656E-03
-5.173840E-05,-3.47656E-03
-5.173360E-05,-1.32422E-02
-5.172880E-05,-4.25391E-02
-5.172400E-05,-1.32422E-02
-5.171920E-05,-2.30078E-02
-5.171440E-05,-3.47656E-03
-5.170960E-05,-1.32422E-02
-5.170480E-05,-1.32422E-02
-5.170000E-05,-1.32422E-02
-5.169520E-05,-3.47656E-03
-5.169040E-05,-3.27734E-02
-5.168560E-05,1.60547E-02
-5.168080E-05,-3.47656E-03
-5.167600E-05,1.60547E-02
-5.167120E-05,-3.47656E-03
-5.166640E-05,1.60547E-02
-5.166160E-05,-2.30078E-02
-5.165680E-05,-2.30078E-02
-5.165200E-05,-3.27734E-02
-5.164720E-05,-1.32422E-02
-5.164240E-05,-3.27734E-02
-5.163760E-05,-2.30078E-02
-5.163280E-05,-2.30078E-02
-5.162800E-05,6.28906E-03
-5.162320E-05,6.28906E-03
-5.161840E-05,-1.32422E-02
-5.161360E-05,-1.32422E-02
-5.160880E-05,6.28906E-03
-5.160400E-05,-2.30078E-02
-5.159920E-05,-1.32422E-02
-5.159440E-05,-3.47656E-03
-5.158960E-05,-2.30078E-02
-5.158480E-05,-1.32422E-02
-5.158000E-05,-2.30078E-02
-5.157520E-05,-2.30078E-02
