in s,C1 in V
-2.9914934E-02,-7.59766E-03
-2.9914474E-02,-2.71484E-03
-2.9914013E-02,-2.71484E-03
-2.9913552E-02,-1.73633E-02
-2.9913091E-02,-2.71484E-03
-2.9912630E-02,-1.24805E-02
-2.9912170E-02,-2.22461E-02
-2.9911709E-02,-2.22461E-02
-2.9911248E-02,-7.59766E-03
-2.9910787E-02,-7.59766E-03
-2.9910326E-02,-1.24805E-02
-2.9909866E-02,-7.59766E-03
-2.9909405E-02,1.68164E-02
-2.9908944E-02,2.16797E-03
-2.9908483E-02,-1.24805E-02
-2.9908022E-02,-7.59766E-03
-2.9907562E-02,-1.73633E-02
-2.9907101E-02,-2.22461E-02
-2.9906640E-02,-1.24805E-02
-2.9906179E-02,-7.59766E-03
-2.9905718E-02,-7.59766E-03
-2.9905258E-02,-7.59766E-03
-2.9904797E-02,2.16797E-03
-2.9904336E-02,-2.71484E-03
-2.9903875E-02,-7.59766E-03
-2.9903414E-02,-2.71484E-03
-2.9902954E-02,-1.73633E-02
-2.9902493E-02,-7.59766E-03
-2.9902032E-02,-1.73633E-02
-2.9901571E-02,-1.73633E-02
-2.9901110E-02,-1.24805E-02
-2.9900650E-02,-7.59766E-03
-2.9900189E-02,-1.73633E-02
-2.9899728E-02,-7.59766E-03
-2.9899267E-02,-2.71484E-03
-2.9898806E-02,-7.59766E-03
-2.9898346E-02,-2.71484E-03
-2.9897885E-02,-2.71484E-03
-2.9897424E-02,-1.24805E-02
-2.9896963E-02,-1.24805E-02
-2.9896502E-02,-7.59766E-03
-2.9896042E-02,-7.59766E-03
-2.9895581E-02,-7.59766E-03
-2.9895120E-02,7.05078E-03
-2.9894659E-02,-1.24805E-02
-2.9894198E-02,-1.73633E-02
-2.9893738E-02,-7.59766E-03
-2.9893277E-02,-7.59766E-03
-2.9892816E-02,-2.71484E-03
-2.9892355E-02,-1.24805E-02
-2.9891894E-02,2.16797E-03
-2.9891434E-02,-1.73633E-02
-2.9890973E-02,-1.73633E-02
-2.9890512E-02,-1.24805E-02
-2.9890051E-02,-2.71484E-03
-2.9889590E-02,7.05078E-03
-2.9889130E-02,-2.22461E-02
-2.9888669E-02,-7.59766E-03
-2.9888208E-02,7.05078E-03
-2.9887747E-02,7.05078E-03
-2.9887286E-02,-1.24805E-02
-2.9886826E-02,-1.24805E-02
-2.9886365E-02,-2.71484E-03
-2.9885904E-02,-1.24805E-02
-2.9885443E-02,-2.22461E-02
-2.9884982E-02,-1.24805E-02
-2.9884522E-02,-2.71484E-03
-2.9884061E-02,-7.59766E-03
-2.9883600E-02,-1.24805E-02
-2.9883139E-02,-7.59766E-03
-2.9882678E-02,-7.59766E-03
-2.9882218E-02,-2.71484E-03
-2.9881757E-02,-1.24805E-02
-2.9881296E-02,-7.59766E-03
-2.9880835E-02,2.16797E-03
-2.9880374E-02,-7.59766E-03
-2.9879914E-02,-1.24805E-02
-2.9879453E-02,-7.59766E-03
-2.9878992E-02,-1.24805E-02
-2.9878531E-02,-7.59766E-03
-2.9878070E-02,2.16797E-03
-2.9877610E-02,-1.73633E-02
-2.9877149E-02,-7.59766E-03
-2.9876688E-02,-1.24805E-02
-2.9876227E-02,-1.24805E-02
-2.9875766E-02,-1.73633E-02
-2.9875306E-02,-7.59766E-03
-2.9874845E-02,-1.73633E-02
-2.9874384E-02,-7.59766E-03
-2.9873923E-02,-1.24805E-02
-2.9873462E-02,-2.22461E-02
-2.9873002E-02,-1.73633E-02
-2.9872541E-02,-2.71484E-03
-2.9872080E-02,-7.59766E-03
-2.9871619E-02,-7.59766E-03
-2.9871158E-02,-2.22461E-02
-2.9870698E-02,-7.59766E-03
-2.9870237E-02,-1.24805E-02
-2.9869776E-02,-1.24805E-02
-2.9869315E-02,-1.73633E-02
-2.9868854E-02,-1.24805E-02
-2.9868394E-02,-2.71484E-03
-2.9867933E-02,-7.59766E-03
-2.9867472E-02,2.16797E-03
-2.9867011E-02,2.16797E-03
-2.9866550E-02,-7.59766E-03
-2.9866090E-02,-1.73633E-02
-2.9865629E-02,-2.71484E-03
-2.9865168E-02,-2.71484E-03
-2.9864707E-02,-2.71289E-02
-2.9864246E-02,-7.59766E-03
-2.9863786E-02,-1.73633E-02
-2.9863325E-02,-1.73633E-02
-2.9862864E-02,-2.71484E-03
-2.9862403E-02,-1.73633E-02
-2.9861942E-02,-1.24805E-02
-2.9861482E-02,-7.59766E-03
-2.9861021E-02,-1.73633E-02
-2.9860560E-02,-7.59766E-03
-2.9860099E-02,-1.73633E-02
-2.9859638E-02,-1.73633E-02
-2.9859178E-02,-7.59766E-03
-2.9858717E-02,-1.24805E-02
-2.9858256E-02,-1.24805E-02
-2.9857795E-02,2.16797E-03
-2.9857334E-02,-7.59766E-03
-2.9856874E-02,-7.59766E-03
-2.9856413E-02,7.05078E-03
-2.9855952E-02,-2.22461E-02
-2.9855491E-02,-7.59766E-03
-2.9855030E-02,-1.24805E-02
-2.9854570E-02,-2.22461E-02
-2.9854109E-02,-2.71289E-02
-2.9853648E-02,-7.59766E-03
-2.9853187E-02,-1.24805E-02
-2.9852726E-02,-1.73633E-02
-2.9852266E-02,-1.73633E-02
-2.9851805E-02,-2.22461E-02
-2.9851344E-02,-1.24805E-02
-2.9850883E-02,-2.22461E-02
-2.9850422E-02,-1.73633E-02
-2.9849962E-02,-7.59766E-03
-2.9849501E-02,-2.71484E-03
-2.9849040E-02,-1.73633E-02
-2.9848579E-02,2.16797E-03
-2.9848118E-02,-1.73633E-02
-2.9847658E-02,-2.71484E-03
-2.9847197E-02,-1.24805E-02
-2.9846736E-02,-1.24805E-02
-2.9846275E-02,2.16797E-03
-2.9845814E-02,-2.71484E-03
-2.9845354E-02,-7.59766E-03
-2.9844893E-02,2.16797E-03
-2.9844432E-02,-2.22461E-02
-2.9843971E-02,-1.24805E-02
-2.9843510E-02,-1.24805E-02
-2.9843050E-02,-7.59766E-03
-2.9842589E-02,-2.22461E-02
-2.9842128E-02,-1.24805E-02
-2.9841667E-02,-1.73633E-02
-2.9841206E-02,7.05078E-03
-2.9840746E-02,2.16797E-03
-2.9840285E-02,2.16797E-03
-2.9839824E-02,-2.22461E-02
-2.9839363E-02,-2.71289E-02
-2.9838902E-02,-2.22461E-02
-2.9838442E-02,-7.59766E-03
-2.9837981E-02,-7.59766E-03
-2.9837520E-02,-7.59766E-03
-2.9837059E-02,-7.59766E-03
-2.9836598E-02,-2.71484E-03
-2.9836138E-02,-7.59766E-03
-2.9835677E-02,-7.59766E-03
-2.9835216E-02,-2.71484E-03
-2.9834755E-02,-7.59766E-03
-2.9834294E-02,-7.59766E-03
-2.9833834E-02,-7.59766E-03
-2.9833373E-02,-1.73633E-02
-2.9832912E-02,-1.24805E-02
-2.9832451E-02,-1.24805E-02
-2.9831990E-02,-1.73633E-02
-2.9831530E-02,-1.24805E-02
-2.9831069E-02,-1.24805E-02
-2.9830608E-02,-2.71484E-03
-2.9830147E-02,-2.71484E-03
-2.9829686E-02,-7.59766E-03
-2.9829226E-02,-7.59766E-03
-2.9828765E-02,2.16797E-03
-2.9828304E-02,7.05078E-03
-2.9827843E-02,-1.73633E-02
-2.9827382E-02,2.16797E-03
-2.9826922E-02,-1.24805E-02
-2.9826461E-02,-7.59766E-03
-2.9826000E-02,-2.71484E-03
-2.9825539E-02,-7.59766E-03
-2.9825078E-02,-1.73633E-02
-2.9824618E-02,-1.73633E-02
-2.9824157E-02,-7.59766E-03
-2.9823696E-02,-7.59766E-03
-2.9823235E-02,-7.59766E-03
-2.9822774E-02,-2.71484E-03
-2.9822314E-02,-1.24805E-02
-2.9821853E-02,-7.59766E-03
-2.9821392E-02,-7.59766E-03
-2.9820931E-02,-1.24805E-02
-2.9820470E-02,-1.73633E-02
-2.9820010E-02,-1.24805E-02
-2.9819549E-02,2.16797E-03
-2.9819088E-02,2.16797E-03
-2.9818627E-02,-2.71484E-03
-2.9818166E-02,-7.59766E-03
-2.9817706E-02,-1.24805E-02
-2.9817245E-02,-1.24805E-02
-2.9816784E-02,-2.71484E-03
-2.9816323E-02,2.16797E-03
-2.9815862E-02,-7.59766E-03
-2.9815402E-02,-7.59766E-03
-2.9814941E-02,-2.22461E-02
-2.9814480E-02,-1.24805E-02
-2.9814019E-02,2.16797E-03
-2.9813558E-02,2.16797E-03
-2.9813098E-02,-2.71484E-03
-2.9812637E-02,-1.24805E-02
-2.9812176E-02,-2.71484E-03
-2.9811715E-02,-1.24805E-02
-2.9811254E-02,-1.24805E-02
-2.9810794E-02,-2.22461E-02
-2.9810333E-02,-2.22461E-02
-2.9809872E-02,-7.59766E-03
-2.9809411E-02,-2.71484E-03
-2.9808950E-02,-7.59766E-03
-2.9808490E-02,-1.73633E-02
-2.9808029E-02,-1.24805E-02
-2.9807568E-02,2.16797E-03
-2.9807107E-02,2.16797E-03
-2.9806646E-02,-1.73633E-02
-2.9806186E-02,-1.73633E-02
-2.9805725E-02,-1.24805E-02
-2.9805264E-02,-7.59766E-03
-2.9804803E-02,-1.73633E-02
-2.9804342E-02,7.05078E-03
-2.9803882E-02,-2.22461E-02
-2.9803421E-02,-2.71484E-03
-2.9802960E-02,-7.59766E-03
-2.9802499E-02,-7.59766E-03
-2.9802038E-02,-2.22461E-02
-2.9801578E-02,-1.73633E-02
-2.9801117E-02,2.16797E-03
-2.9800656E-02,1.68164E-02
-2.9800195E-02,-7.59766E-03
-2.9799734E-02,-1.24805E-02
-2.9799274E-02,-2.71484E-03
-2.9798813E-02,2.16797E-03
-2.9798352E-02,-1.73633E-02
-2.9797891E-02,-2.71484E-03
-2.9797430E-02,-2.71484E-03
-2.9796970E-02,-2.22461E-02
-2.9796509E-02,-2.71484E-03
-2.9796048E-02,-7.59766E-03
-2.9795587E-02,-2.71484E-03
-2.9795126E-02,-1.73633E-02
-2.9794666E-02,-7.59766E-03
-2.9794205E-02,-1.73633E-02
-2.9793744E-02,-1.73633E-02
-2.9793283E-02,-2.71484E-03
-2.9792822E-02,-2.71484E-03
-2.9792362E-02,2.16797E-03
-2.9791901E-02,-1.24805E-02
-2.9791440E-02,-7.59766E-03
-2.9790979E-02,-7.59766E-03
-2.9790518E-02,-1.73633E-02
-2.9790058E-02,-7.59766E-03
-2.9789597E-02,-1.24805E-02
-2.9789136E-02,-7.59766E-03
-2.9788675E-02,-7.59766E-03
-2.9788214E-02,-7.59766E-03
-2.9787754E-02,-1.24805E-02
-2.9787293E-02,-2.71484E-03
-2.9786832E-02,-7.59766E-03
-2.9786371E-02,2.16797E-03
-2.9785910E-02,-1.24805E-02
-2.9785450E-02,2.16797E-03
-2.9784989E-02,-2.71484E-03
-2.9784528E-02,-1.24805E-02
-2.9784067E-02,-7.59766E-03
-2.9783606E-02,-7.59766E-03
-2.9783146E-02,-1.24805E-02
-2.9782685E-02,-7.59766E-03
-2.9782224E-02,-2.71484E-03
-2.9781763E-02,-7.59766E-03
-2.9781302E-02,-2.71484E-03
-2.9780842E-02,-1.24805E-02
-2.9780381E-02,-7.59766E-03
-2.9779920E-02,-1.73633E-02
-2.9779459E-02,-7.59766E-03
-2.9778998E-02,-1.24805E-02
-2.9778538E-02,-7.59766E-03
-2.9778077E-02,2.16797E-03
-2.9777616E-02,-7.59766E-03
-2.9777155E-02,-7.59766E-03
-2.9776694E-02,-2.22461E-02
-2.9776234E-02,-2.71484E-03
-2.9775773E-02,-2.22461E-02
-2.9775312E-02,-2.71484E-03
-2.9774851E-02,-7.59766E-03
-2.9774390E-02,-7.59766E-03
-2.9773930E-02,-7.59766E-03
-2.9773469E-02,-1.24805E-02
-2.9773008E-02,-2.71484E-03
-2.9772547E-02,-1.24805E-02
-2.9772086E-02,-7.59766E-03
-2.9771626E-02,-1.73633E-02
-2.9771165E-02,-1.24805E-02
-2.9770704E-02,-2.71484E-03
-2.9770243E-02,-1.24805E-02
-2.9769782E-02,-1.24805E-02
-2.9769322E-02,-1.73633E-02
-2.9768861E-02,-7.59766E-03
-2.9768400E-02,-7.59766E-03
-2.9767939E-02,-7.59766E-03
-2.9767478E-02,-7.59766E-03
-2.9767018E-02,-7.59766E-03
-2.9766557E-02,-7.59766E-03
-2.9766096E-02,2.16797E-03
-2.9765635E-02,-2.71484E-03
-2.9765174E-02,-1.73633E-02
-2.9764714E-02,-7.59766E-03
-2.9764253E-02,-7.59766E-03
-2.9763792E-02,-7.59766E-03
-2.9763331E-02,-7.59766E-03
-2.9762870E-02,-7.59766E-03
-2.9762410E-02,-2.22461E-02
-2.9761949E-02,-7.59766E-03
-2.9761488E-02,-7.59766E-03
-2.9761027E-02,-7.59766E-03
-2.9760566E-02,-7.59766E-03
-2.9760106E-02,-1.24805E-02
-2.9759645E-02,-7.59766E-03
-2.9759184E-02,-1.73633E-02
-2.9758723E-02,-2.22461E-02
-2.9758262E-02,2.16797E-03
-2.9757802E-02,-1.24805E-02
-2.9757341E-02,-7.59766E-03
-2.9756880E-02,-1.24805E-02
-2.9756419E-02,-1.24805E-02
-2.9755958E-02,-7.59766E-03
-2.9755498E-02,2.16797E-03
-2.9755037E-02,-1.24805E-02
-2.9754576E-02,-2.71484E-03
-2.9754115E-02,-1.73633E-02
-2.9753654E-02,-2.71484E-03
-2.9753194E-02,-2.71484E-03
-2.9752733E-02,2.16797E-03
-2.9752272E-02,-1.24805E-02
-2.9751811E-02,-7.59766E-03
-2.9751350E-02,-1.73633E-02
-2.9750890E-02,-7.59766E-03
-2.9750429E-02,-1.73633E-02
-2.9749968E-02,-7.59766E-03
-2.9749507E-02,-7.59766E-03
-2.9749046E-02,-7.59766E-03
-2.9748586E-02,-1.24805E-02
-2.9748125E-02,-2.71484E-03
-2.9747664E-02,-7.59766E-03
-2.9747203E-02,-7.59766E-03
-2.9746742E-02,-7.59766E-03
-2.9746282E-02,-7.59766E-03
-2.9745821E-02,-2.22461E-02
-2.9745360E-02,-1.73633E-02
-2.9744899E-02,-7.59766E-03
-2.9744438E-02,2.16797E-03
-2.9743978E-02,-2.22461E-02
-2.9743517E-02,-1.73633E-02
-2.9743056E-02,-7.59766E-03
-2.9742595E-02,-7.59766E-03
-2.9742134E-02,1.19336E-02
-2.9741674E-02,-1.24805E-02
-2.9741213E-02,2.16797E-03
-2.9740752E-02,-7.59766E-03
-2.9740291E-02,-7.59766E-03
-2.9739830E-02,-2.22461E-02
-2.9739370E-02,-1.24805E-02
-2.9738909E-02,7.05078E-03
-2.9738448E-02,-7.59766E-03
-2.9737987E-02,2.16797E-03
-2.9737526E-02,-2.71484E-03
-2.9737066E-02,2.16797E-03
-2.9736605E-02,-1.24805E-02
-2.9736144E-02,-2.71484E-03
-2.9735683E-02,-7.59766E-03
-2.9735222E-02,-2.71484E-03
-2.9734762E-02,-1.24805E-02
-2.9734301E-02,-2.71484E-03
-2.9733840E-02,-2.71484E-03
-2.9733379E-02,-7.59766E-03
-2.9732918E-02,-2.22461E-02
-2.9732458E-02,7.05078E-03
-2.9731997E-02,-7.59766E-03
-2.9731536E-02,-2.71484E-03
-2.9731075E-02,-7.59766E-03
-2.9730614E-02,-7.59766E-03
-2.9730154E-02,-1.24805E-02
-2.9729693E-02,-7.59766E-03
-2.9729232E-02,-7.59766E-03
-2.9728771E-02,-1.73633E-02
-2.9728310E-02,2.16797E-03
-2.9727850E-02,2.16797E-03
-2.9727389E-02,7.05078E-03
-2.9726928E-02,-2.71484E-03
-2.9726467E-02,2.16797E-03
-2.9726006E-02,-1.24805E-02
-2.9725546E-02,-1.24805E-02
-2.9725085E-02,2.16797E-03
-2.9724624E-02,2.16797E-03
-2.9724163E-02,-2.22461E-02
-2.9723702E-02,2.16797E-03
-2.9723242E-02,-7.59766E-03
-2.9722781E-02,-2.71484E-03
-2.9722320E-02,-7.59766E-03
-2.9721859E-02,-2.71484E-03
-2.9721398E-02,-1.73633E-02
-2.9720938E-02,-2.71484E-03
-2.9720477E-02,-1.73633E-02
-2.9720016E-02,-7.59766E-03
-2.9719555E-02,-7.59766E-03
-2.9719094E-02,-7.59766E-03
-2.9718634E-02,-7.59766E-03
-2.9718173E-02,-7.59766E-03
-2.9717712E-02,-1.24805E-02
-2.9717251E-02,2.16797E-03
-2.9716790E-02,-7.59766E-03
-2.9716330E-02,-7.59766E-03
-2.9715869E-02,-2.22461E-02
-2.9715408E-02,-7.59766E-03
-2.9714947E-02,-7.59766E-03
-2.9714486E-02,7.05078E-03
-2.9714026E-02,1.68164E-02
-2.9713565E-02,-2.71484E-03
-2.9713104E-02,7.05078E-03
-2.9712643E-02,2.16797E-03
-2.9712182E-02,-7.59766E-03
-2.9711722E-02,-7.59766E-03
-2.9711261E-02,2.16797E-03
-2.9710800E-02,-2.22461E-02
-2.9710339E-02,2.16797E-03
-2.9709878E-02,-7.59766E-03
-2.9709418E-02,-2.71484E-03
-2.9708957E-02,-2.71484E-03
-2.9708496E-02,-1.73633E-02
-2.9708035E-02,-1.24805E-02
-2.9707574E-02,-7.59766E-03
-2.9707114E-02,-7.59766E-03
-2.9706653E-02,-7.59766E-03
-2.9706192E-02,-1.24805E-02
-2.9705731E-02,2.16797E-03
-2.9705270E-02,-2.22461E-02
-2.9704810E-02,-7.59766E-03
-2.9704349E-02,-1.24805E-02
-2.9703888E-02,-7.59766E-03
-2.9703427E-02,-2.71484E-03
-2.9702966E-02,-7.59766E-03
-2.9702506E-02,-2.71484E-03
-2.9702045E-02,-2.71484E-03
-2.9701584E-02,-7.59766E-03
-2.9701123E-02,-2.71484E-03
-2.9700662E-02,-7.59766E-03
-2.9700202E-02,-7.59766E-03
-2.9699741E-02,-7.59766E-03
-2.9699280E-02,2.16797E-03
-2.9698819E-02,2.16797E-03
-2.9698358E-02,-2.22461E-02
-2.9697898E-02,7.05078E-03
-2.9697437E-02,7.05078E-03
-2.9696976E-02,-2.71484E-03
-2.9696515E-02,-1.73633E-02
-2.9696054E-02,-1.73633E-02
-2.9695594E-02,-7.59766E-03
-2.9695133E-02,-1.24805E-02
-2.9694672E-02,-1.73633E-02
-2.9694211E-02,-1.24805E-02
-2.9693750E-02,-1.73633E-02
-2.9693290E-02,2.16797E-03
-2.9692829E-02,-1.73633E-02
-2.9692368E-02,-1.73633E-02
-2.9691907E-02,-1.73633E-02
-2.9691446E-02,-2.71484E-03
-2.9690986E-02,-2.71484E-03
-2.9690525E-02,7.05078E-03
-2.9690064E-02,-7.59766E-03
-2.9689603E-02,-1.24805E-02
-2.9689142E-02,-7.59766E-03
-2.9688682E-02,-2.71484E-03
-2.9688221E-02,2.16797E-03
-2.9687760E-02,-1.24805E-02
-2.9687299E-02,-2.71484E-03
-2.9686838E-02,-1.24805E-02
-2.9686378E-02,-7.59766E-03
-2.9685917E-02,-7.59766E-03
-2.9685456E-02,-7.59766E-03
-2.9684995E-02,-1.73633E-02
-2.9684534E-02,-2.71484E-03
-2.9684074E-02,2.16797E-03
-2.9683613E-02,-1.24805E-02
-2.9683152E-02,-7.59766E-03
-2.9682691E-02,-1.24805E-02
-2.9682230E-02,-1.73633E-02
-2.9681770E-02,-1.24805E-02
-2.9681309E-02,-7.59766E-03
-2.9680848E-02,-2.71484E-03
-2.9680387E-02,-1.24805E-02
-2.9679926E-02,-1.73633E-02
-2.9679466E-02,-2.22461E-02
-2.9679005E-02,-2.71484E-03
-2.9678544E-02,-2.71484E-03
-2.9678083E-02,-2.22461E-02
-2.9677622E-02,-2.71484E-03
-2.9677162E-02,-1.73633E-02
-2.9676701E-02,-7.59766E-03
-2.9676240E-02,-1.24805E-02
-2.9675779E-02,-1.73633E-02
-2.9675318E-02,-1.24805E-02
-2.9674858E-02,-7.59766E-03
-2.9674397E-02,-7.59766E-03
-2.9673936E-02,-2.71484E-03
-2.9673475E-02,-2.71484E-03
-2.9673014E-02,2.16797E-03
-2.9672554E-02,-7.59766E-03
-2.9672093E-02,2.16797E-03
-2.9671632E-02,2.16797E-03
-2.9671171E-02,-2.22461E-02
-2.9670710E-02,-7.59766E-03
-2.9670250E-02,-2.71484E-03
-2.9669789E-02,-7.59766E-03
-2.9669328E-02,-1.24805E-02
-2.9668867E-02,-7.59766E-03
-2.9668406E-02,-1.24805E-02
-2.9667946E-02,-7.59766E-03
-2.9667485E-02,-1.24805E-02
-2.9667024E-02,-1.24805E-02
-2.9666563E-02,-2.71484E-03
-2.9666102E-02,-1.24805E-02
-2.9665642E-02,-2.22461E-02
-2.9665181E-02,-1.73633E-02
-2.9664720E-02,-7.59766E-03
-2.9664259E-02,-7.59766E-03
-2.9663798E-02,-2.22461E-02
-2.9663338E-02,-2.71484E-03
-2.9662877E-02,-1.24805E-02
-2.9662416E-02,-1.24805E-02
-2.9661955E-02,2.16797E-03
-2.9661494E-02,2.16797E-03
-2.9661034E-02,2.16797E-03
-2.9660573E-02,-7.59766E-03
-2.9660112E-02,-1.73633E-02
-2.9659651E-02,-1.24805E-02
-2.9659190E-02,-2.71484E-03
-2.9658730E-02,2.16797E-03
-2.9658269E-02,-1.73633E-02
-2.9657808E-02,-7.59766E-03
-2.9657347E-02,-2.71484E-03
-2.9656886E-02,7.05078E-03
-2.9656426E-02,-2.22461E-02
-2.9655965E-02,-7.59766E-03
-2.9655504E-02,-2.71289E-02
-2.9655043E-02,-1.24805E-02
-2.9654582E-02,-1.24805E-02
-2.9654122E-02,-7.59766E-03
-2.9653661E-02,-1.24805E-02
-2.9653200E-02,-1.24805E-02
-2.9652739E-02,-2.71484E-03
-2.9652278E-02,-7.59766E-03
-2.9651818E-02,-7.59766E-03
-2.9651357E-02,-1.24805E-02
-2.9650896E-02,-7.59766E-03
-2.9650435E-02,2.16797E-03
-2.9649974E-02,-2.71484E-03
-2.9649514E-02,-7.59766E-03
-2.9649053E-02,-7.59766E-03
-2.9648592E-02,-7.59766E-03
-2.9648131E-02,-1.24805E-02
-2.9647670E-02,-7.59766E-03
-2.9647210E-02,-7.59766E-03
-2.9646749E-02,-7.59766E-03
-2.9646288E-02,-7.59766E-03
