in s,C2 in V
-3.558400E-06,-9.82363E-03
-3.556000E-06,-6.25918E-03
-3.553600E-06,7.99863E-03
-3.551200E-06,-2.69473E-03
-3.548800E-06,1.15631E-02
-3.546400E-06,-2.69473E-03
-3.544000E-06,8.69727E-04
-3.541600E-06,7.99863E-03
-3.539200E-06,1.51275E-02
-3.536800E-06,8.69727E-04
-3.534400E-06,4.43418E-03
-3.532000E-06,-6.25918E-03
-3.529600E-06,-6.25918E-03
-3.527200E-06,4.43418E-03
-3.524800E-06,-6.25918E-03
-3.522400E-06,-2.69473E-03
-3.520000E-06,-6.25918E-03
-3.517600E-06,-2.69473E-03
-3.515200E-06,8.69727E-04
-3.512800E-06,4.43418E-03
-3.510400E-06,4.43418E-03
-3.508000E-06,4.43418E-03
-3.505600E-06,4.43418E-03
-3.503200E-06,-2.69473E-03
-3.500800E-06,8.69727E-04
-3.498400E-06,8.69727E-04
-3.496000E-06,4.43418E-03
-3.493600E-06,1.15631E-02
-3.491200E-06,1.51275E-02
-3.488800E-06,1.15631E-02
-3.486400E-06,7.99863E-03
-3.484000E-06,7.99863E-03
-3.481600E-06,-2.69473E-03
-3.479200E-06,1.15631E-02
-3.476800E-06,1.51275E-02
-3.474400E-06,-2.69473E-03
-3.472000E-06,7.99863E-03
-3.469600E-06,-6.25918E-03
-3.467200E-06,4.43418E-03
-3.464800E-06,7.99863E-03
-3.462400E-06,1.86920E-02
-3.460000E-06,-6.25918E-03
-3.457600E-06,8.69727E-04
-3.455200E-06,-2.69473E-03
-3.452800E-06,4.43418E-03
-3.450400E-06,4.43418E-03
-3.448000E-06,7.99863E-03
-3.445600E-06,-2.69473E-03
-3.443200E-06,-2.69473E-03
-3.440800E-06,-2.69473E-03
-3.438400E-06,4.43418E-03
-3.436000E-06,4.43418E-03
-3.433600E-06,-2.69473E-03
-3.431200E-06,1.15631E-02
-3.428800E-06,4.43418E-03
-3.426400E-06,-2.69473E-03
-3.424000E-06,7.99863E-03
-3.421600E-06,7.99863E-03
-3.419200E-06,8.69727E-04
-3.416800E-06,4.43418E-03
-3.414400E-06,-2.69473E-03
-3.412000E-06,-2.69473E-03
-3.409600E-06,-2.69473E-03
-3.407200E-06,-6.25918E-03
-3.404800E-06,-2.69473E-03
-3.402400E-06,-2.69473E-03
-3.400000E-06,-2.69473E-03
-3.397600E-06,4.43418E-03
-3.395200E-06,4.43418E-03
-3.392800E-06,8.69727E-04
-3.390400E-06,4.43418E-03
-3.388000E-06,8.69727E-04
-3.385600E-06,8.69727E-04
-3.383200E-06,7.99863E-03
-3.380800E-06,1.15631E-02
-3.378400E-06,4.43418E-03
-3.376000E-06,4.43418E-03
-3.373600E-06,-2.69473E-03
-3.371200E-06,-2.69473E-03
-3.368800E-06,4.43418E-03
-3.366400E-06,-6.25918E-03
-3.364000E-06,8.69727E-04
-3.361600E-06,8.69727E-04
-3.359200E-06,-2.69473E-03
-3.356800E-06,7.99863E-03
-3.354400E-06,4.43418E-03
-3.352000E-06,-2.69473E-03
-3.349600E-06,8.69727E-04
-3.347200E-06,8.69727E-04
-3.344800E-06,7.99863E-03
-3.342400E-06,4.43418E-03
-3.340000E-06,-2.69473E-03
-3.337600E-06,-6.25918E-03
-3.335200E-06,4.43418E-03
-3.332800E-06,8.69727E-04
-3.330400E-06,-2.69473E-03
-3.328000E-06,4.43418E-03
-3.325600E-06,4.43418E-03
-3.323200E-06,-2.69473E-03
-3.320800E-06,-9.82363E-03
-3.318400E-06,7.99863E-03
-3.316000E-06,4.43418E-03
-3.313600E-06,-6.25918E-03
-3.311200E-06,-6.25918E-03
-3.308800E-06,-6.25918E-03
-3.306400E-06,1.15631E-02
-3.304000E-06,7.99863E-03
-3.301600E-06,-2.69473E-03
-3.299200E-06,1.51275E-02
-3.296800E-06,-6.25918E-03
-3.294400E-06,-2.69473E-03
-3.292000E-06,4.43418E-03
-3.289600E-06,-2.69473E-03
-3.287200E-06,-6.25918E-03
-3.284800E-06,7.99863E-03
-3.282400E-06,4.43418E-03
-3.280000E-06,1.51275E-02
-3.277600E-06,-6.25918E-03
-3.275200E-06,7.99863E-03
-3.272800E-06,8.69727E-04
-3.270400E-06,-2.69473E-03
-3.268000E-06,4.43418E-03
-3.265600E-06,8.69727E-04
-3.263200E-06,8.69727E-04
