in s,C1 in V
1.549249936E-01,1.11176E+00
1.549249984E-01,1.12152E+00
1.549250032E-01,1.13129E+00
1.549250080E-01,1.11176E+00
1.549250128E-01,1.13129E+00
1.549250176E-01,1.14105E+00
1.549250224E-01,1.11176E+00
1.549250272E-01,1.15082E+00
1.549250320E-01,1.13129E+00
1.549250368E-01,1.10199E+00
1.549250416E-01,1.09223E+00
1.549250464E-01,1.16059E+00
1.549250512E-01,1.13129E+00
1.549250560E-01,1.13129E+00
1.549250608E-01,1.11176E+00
1.549250656E-01,1.13129E+00
1.549250704E-01,1.16059E+00
1.549250752E-01,1.11176E+00
1.549250800E-01,1.11176E+00
1.549250848E-01,1.13129E+00
1.549250896E-01,1.13129E+00
1.549250944E-01,1.12152E+00
1.549250992E-01,1.12152E+00
1.549251040E-01,1.13129E+00
1.549251088E-01,1.13129E+00
1.549251136E-01,1.13129E+00
1.549251184E-01,1.13129E+00
1.549251232E-01,1.10199E+00
1.549251280E-01,1.13129E+00
1.549251328E-01,1.13129E+00
1.549251376E-01,1.13129E+00
1.549251424E-01,1.11176E+00
1.549251472E-01,1.12152E+00
1.549251520E-01,1.15082E+00
1.549251568E-01,1.10199E+00
1.549251616E-01,1.15082E+00
1.549251664E-01,1.12152E+00
1.549251712E-01,1.13129E+00
1.549251760E-01,1.10199E+00
1.549251808E-01,1.13129E+00
1.549251856E-01,1.13129E+00
1.549251904E-01,1.12152E+00
1.549251952E-01,1.10199E+00
1.549252000E-01,1.10199E+00
1.549252048E-01,1.13129E+00
1.549252096E-01,1.11176E+00
1.549252144E-01,1.09223E+00
1.549252192E-01,1.11176E+00
1.549252240E-01,1.15082E+00
1.549252288E-01,1.15082E+00
1.549252336E-01,1.11176E+00
1.549252384E-01,1.12152E+00
1.549252432E-01,1.13129E+00
1.549252480E-01,1.13129E+00
1.549252528E-01,1.10199E+00
1.549252576E-01,1.15082E+00
1.549252624E-01,1.14105E+00
1.549252672E-01,1.12152E+00
1.549252720E-01,1.13129E+00
1.549252768E-01,1.13129E+00
1.549252816E-01,1.13129E+00
1.549252864E-01,1.15082E+00
1.549252912E-01,1.11176E+00
1.549252960E-01,1.15082E+00
1.549253008E-01,1.13129E+00
1.549253056E-01,1.13129E+00
1.549253104E-01,1.10199E+00
1.549253152E-01,1.15082E+00
1.549253200E-01,1.14105E+00
1.549253248E-01,1.14105E+00
1.549253296E-01,1.12152E+00
1.549253344E-01,1.14105E+00
1.549253392E-01,1.13129E+00
1.549253440E-01,1.12152E+00
1.549253488E-01,1.11176E+00
1.549253536E-01,1.13129E+00
1.549253584E-01,1.14105E+00
1.549253632E-01,1.13129E+00
1.549253680E-01,1.11176E+00
1.549253728E-01,1.14105E+00
1.549253776E-01,1.13129E+00
1.549253824E-01,1.13129E+00
1.549253872E-01,1.12152E+00
1.549253920E-01,1.13129E+00
1.549253968E-01,1.15082E+00
1.549254016E-01,1.13129E+00
1.549254064E-01,1.12152E+00
1.549254112E-01,1.13129E+00
1.549254160E-01,1.13129E+00
1.549254208E-01,1.13129E+00
1.549254256E-01,1.13129E+00
1.549254304E-01,1.16059E+00
1.549254352E-01,1.10199E+00
1.549254400E-01,1.15082E+00
1.549254448E-01,1.13129E+00
1.549254496E-01,1.13129E+00
1.549254544E-01,1.15082E+00
1.549254592E-01,1.13129E+00
1.549254640E-01,1.12152E+00
1.549254688E-01,1.13129E+00
1.549254736E-01,1.13129E+00
1.549254784E-01,1.16059E+00
1.549254832E-01,1.13129E+00
1.549254880E-01,1.14105E+00
1.549254928E-01,1.12152E+00
